,player_id,player_name,bat_style,bowl_style,field_pos,player_full_name,player_name2,player_image
533,6715,RA Bawa,Left hand Bat,Right arm Medium fast,Not Specifed,Raj Angad Bawa,Raj Angad,Not Available
534,318,UT Yadav,Right hand Bat,Right arm Fast,Not Specifed,Umeshkumar Tilak Yadav,Umeshkumar Tilak,Not Available
535,16414,KMDN Kulasekara,Right hand Bat,Right arm Fast medium,Not Specifed,Kulasekara Mudiyanselage Dinesh Nuwan Kulasekara,Kulasekara Mudiyanselage,Not Available
536,37,BA Stokes,Left hand Bat,Right arm Fast medium,Not Specifed,Benjamin Andrew Stokes,Benjamin Andrew,Not Available
537,1986,MK Lomror,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Mahipal Krishan Lomror,Mahipal Krishan,Not Available
538,6212,T Shamsi,Right hand Bat,Left arm Wrist spin,Not Specifed,Tabraiz Shamsi,Tabraiz Shamsi,Not Available
539,3505,SE Rutherford,Left hand Bat,Right arm Fast medium,Not Specifed,Sherfane Eviston Rutherford,Sherfane Eviston,Not Available
540,34817,Azhar Mahmood,Right hand Bat,Right arm Fast medium,Not Specifed,Azhar Mahmood Sagar,Azhar Mahmood,Not Available
541,4146,TU Deshpande,Left hand Bat,Right arm Medium,Not Specifed,Tushar Uday Deshpande,Tushar Uday,Not Available
542,11987,DJ Thornely,Right hand Bat,"Right arm Medium, Right arm Offbreak",Not Specifed,Dominic John Thornely,Dominic John,Not Available
543,11928,M Kartik,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Murali Kartik,Murali Kartik,Not Available
544,297,Mustafizur Rahman,Left hand Bat,Left arm Fast medium,Not Specifed,Mustafizur Rahman,Mustafizur Rahman,Not Available
545,8400,RJW Topley,Right hand Bat,Left arm Fast medium,Not Specifed,Reece James William Topley,Reece James,Not Available
546,13458,KP Appanna,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Kotarangada Prabhu Appanna,Kotarangada Prabhu,Not Available
547,6245,NT Ellis,Right hand Bat,Right arm Fast medium,Not Specifed,Nathan Ellis,Nathan Ellis,https://www.espncricinfo.com/cricketers/nathan-ellis-826915
548,1416,R Ashwin,Right hand Bat,Right arm Offbreak,Not Specifed,Ravichandran Ashwin,Ravichandran Ashwin,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421
549,7947,T Stubbs,Right hand Bat,Right arm Offbreak,Wicketkeeper,Tristan Stubbs,Tristan Stubbs,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978
550,1443,DJM Short,Left hand Bat,Left arm Wrist spin,Not Specifed,D'Arcy John Matthew Short,D'Arcy John,Not Available
551,811,IK Pathan,Left hand Bat,Left arm Medium fast,Not Specifed,Irfan Khan Pathan,Irfan Khan,Not Available
552,634,AD Nath,Right hand Bat,Right arm Medium fast,Not Specifed,Akshdeep Deependra Nath,Akshdeep Deependra,Not Available
553,14485,AA Jhunjhunwala,Right hand Bat,Right arm Offbreak,Not Specifed,Abhishek Arunkumar Jhunjhunwala,Abhishek Arunkumar,Not Available
554,180,SV Samson,Right hand Bat, ,Wicketkeeper,Sanju Viswanath Samson,Sanju Viswanath,Not Available
555,12221,TM Srivastava,Left hand Bat,Right arm Medium,Not Specifed,Tanmay Manoj Srivastava,Tanmay Manoj,Not Available
556,6036,Akash Singh,Right hand Bat,Left arm Medium fast,Not Specifed,Akash Maharaj Singh,Akash Maharaj,Not Available
557,35030,R Shukla,Right hand Bat,Right arm Medium,Not Specifed,Rahul Shukla,Rahul Shukla,Not Available
558,12160,A Kumble,Right hand Bat,Legbreak Googly,Not Specifed,Anil Kumble,Anil Kumble,Not Available
559,12035,S Sohal,Right hand Bat,Legbreak,Not Specifed,Sunny Sohal,Sunny Sohal,Not Available
560,16007,JJ van der Wath,Right hand Bat,Right arm Medium fast,Not Specifed,Johannes Jacobus van der Wath,Johannes Jacobus,Not Available
561,13882,GJ Bailey,Right hand Bat,Right arm Medium,Not Specifed,George John Bailey,George John,Not Available
562,2719,JM Bairstow,Right hand Bat,Right arm Medium,Wicketkeeper,Jonathan Marc Bairstow,Jonathan Marc,Not Available
563,66,TA Boult,Right hand Bat,Left arm Fast medium,Not Specifed,Trent Alexander Boult,Trent Alexander,Not Available
564,258,CJ Anderson,Left hand Bat,Left arm Medium fast,Not Specifed,Corey James Anderson,Corey James,Not Available
565,7036,Ramandeep Singh,Right hand Bat,Right arm Medium,Not Specifed,Ramandeep Singh,Ramandeep Singh,https://www.espncricinfo.com/cricketers/ramandeep-singh-1079470
566,24,JC Buttler,Right hand Bat, ,Wicketkeeper,Joseph Charles Buttler,Joseph Charles,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jos%20Buttler.png
567,35239,BW Hilfenhaus,Right hand Bat,Right arm Fast medium,Not Specifed,Benjamin William Hilfenhaus,Benjamin William,Not Available
568,5955,DJ Malan,Left hand Bat,Legbreak,Not Specifed,Dawid Johannes Malan,Dawid Johannes,Not Available
569,12107,GC Smith,Left hand Bat,Right arm Offbreak,Not Specifed,Graeme Craig Smith,Graeme Craig,Not Available
570,438,JD Unadkat,Right hand Bat,Left arm Medium,Not Specifed,Jaydev Dipakbhai Unadkat,Jaydev Dipakbhai,Not Available
571,2947,MJ Santner,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Mitchell Josef Santner,Mitchell Josef,Not Available
572,348,RA Jadeja,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Ravindrasinh Anirudhsinh Jadeja,Ravindrasinh Anirudhsinh,Not Available
573,16529,M Klinger,Right hand Bat, ,Not Specifed,Michael Klinger,Michael Klinger,Not Available
574,12193,DNT Zoysa,Left hand Bat,Left arm Fast medium,Not Specifed,Demuni Nuwan Tharanga Zoysa,Demuni Nuwan,Not Available
575,35322,PA Reddy,Right hand Bat,Legbreak,Not Specifed,Produturi Akshath Reddy,Produturi Akshath,Not Available
576,13271,FH Edwards,Right hand Bat,Right arm Fast,Not Specifed,Fidel Henderson Edwards,Fidel Henderson,Not Available
577,14353,Mohammad Ashraful,Right hand Bat,"Right arm Offbreak, Legbreak",Not Specifed,Mohammad Ashraful,Mohammad Ashraful,Not Available
578,12315,Salman Butt,Left hand Bat,Right arm Offbreak,Not Specifed,Salman Butt,Salman Butt,Not Available
579,9044,Abdul Basith,Right hand Bat,Right arm Offbreak,Not Specifed,Pappanayil Abdul Basith,Pappanayil Abdul,Not Available
580,4274,JDS Neesham,Left hand Bat,Right arm Medium fast,Not Specifed,James Douglas Sheahan Neesham,James Douglas,Not Available
581,11942,ML Hayden,Left hand Bat,Right arm Medium,Not Specifed,Matthew Lawrence Hayden,Matthew Lawrence,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/319700/319706.png"
582,637,SS Agarwal,Right hand Bat,Legbreak Googly,Not Specifed,Shubham Sanjay Agarwal,Shubham Sanjay,Not Available
583,33,JJ Bumrah,Right hand Bat,Right arm Fast,Not Specifed,Jasprit Jasbirsingh Bumrah,Jasprit Jasbirsingh,Not Available
584,34931,A Chandila,Right hand Bat,Right arm Offbreak,Not Specifed,Ajit  Chandila,Ajit  Chandila,Not Available
585,697,DM Bravo,Left hand Bat,Right arm Medium,Occasional Wicketkeeper,Darren Michael Bravo,Darren Michael,Not Available
586,7077,HE van der Dussen,Right hand Bat,Legbreak,Not Specifed,Hendrik Erasmus van der Dussen,Hendrik Erasmus,Not Available
587,2934,P Ray Barman,Right hand Bat,Legbreak Googly,Not Specifed,Prayas Ray Barman,Prayas Ray,Not Available
588,2760,Rasikh Salam,Right hand Bat,Right arm Medium,Not Specifed,Rasikh Salam Dar,Rasikh Salam,Not Available
589,14729,AC Voges,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Adam Charles Voges,Adam Charles,Not Available
590,1436,RK Singh,Left hand Bat,Right arm Offbreak,Not Specifed,Rinku Khanchand Singh,Rinku Khanchand,Not Available
591,1421,Q de Kock,Left hand Bat, ,Wicketkeeper,Quinton de Kock,Quinton de,Not Available
592,12523,L Balaji,Right hand Bat,Right arm Medium fast,Not Specifed,Lakshmipathy Balaji,Lakshmipathy Balaji,Not Available
593,6999,B Sai Sudharsan,Left hand Bat,Legbreak,Not Specifed,Bhardwaj Sai Sudharsan,Bhardwaj Sai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sai%20Sudharsan.png
594,5980,PWH de Silva,Right hand Bat,Legbreak,Not Specifed,Pinnaduwage Wanindu Hasaranga de Silva,Pinnaduwage Wanindu,Not Available
595,11990,AM Nayar,Left hand Bat,Right arm Medium,Not Specifed,Abhishek Mohan Nayar,Abhishek Mohan,Not Available
596,14505,MS Bisla,Right hand Bat, ,Wicketkeeper,Manvinder Sultansingh Bisla,Manvinder Sultansingh,Not Available
597,12009,VVS Laxman,Right hand Bat,Right arm Offbreak,Not Specifed,Vangipurappu Venkata Sai Laxman,Vangipurappu Venkata,Not Available
598,6795,D Pretorius,Right hand Bat,Right arm Medium fast,Not Specifed,Dwaine Pretorius,Dwaine Pretorius,Not Available
599,38322,VH Zol,Left hand Bat,Right arm Offbreak,Not Specifed,Vijay Hari Zol,Vijay Hari,Not Available
600,12093,VS Yeligati,Right hand Bat,Right arm Offbreak,Not Specifed,Vikrant Shyam Yeligati,Vikrant Shyam,Not Available
601,5408,JA Richardson,Right hand Bat,Right arm Fast,Not Specifed,Jhye Avon Richardson,Jhye Avon,Not Available
602,4071,D Padikkal,Left hand Bat,Right arm Offbreak,Not Specifed,Devdutt Padikkal,Devdutt Padikkal,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026
603,15507,AG Paunikar,Right hand Bat, ,Wicketkeeper,Amit Gajanan Paunikar,Amit Gajanan,Not Available
604,11985,L Ronchi,Right hand Bat, ,Wicketkeeper,Luke Ronchi,Luke Ronchi,Not Available
605,34,AM Rahane,Right hand Bat,Right arm Medium,Not Specifed,Ajinkya Madhukar Rahane,Ajinkya Madhukar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ajinkya%20Rahane.png
606,13402,RR Bose,Right hand Bat,Right arm Fast medium,Not Specifed,Ranadeb Ranjit Bose,Ranadeb Ranjit,Not Available
607,36213,R Rampaul,Left hand Bat,Right arm Fast medium,Not Specifed,Ravindranath Rampaul,Ravindranath Rampaul,Not Available
608,12535,A Chopra,Right hand Bat,"Right arm Medium, Right arm Offbreak",Not Specifed,Aakash Chopra,Aakash Chopra,Not Available
609,11930,R Dravid,Right hand Bat,Right arm Offbreak,Occasional Wicketkeeper,Rahul Sharad Dravid,Rahul Sharad,Not Available
610,13973,C Nanda,Right hand Bat,Legbreak,Not Specifed,Chetanya Nanda,Chetanya Nanda,Not Available
611,4099,Abdul Samad,Right hand Bat,Legbreak,Not Specifed,Abdul Samad Farooq,Abdul Samad,https://www.espncricinfo.com/cricketers/abdul-samad-1175485
612,3284,LS Livingstone,Right hand Bat,"Right arm Offbreak, Legbreak",Not Specifed,Liam Stephen Livingstone,Liam Stephen,Not Available
613,7365,HR Shokeen,Right hand Bat,Right arm Offbreak,Not Specifed,Hrithik Rakesh Shokeen,Hrithik Rakesh,Not Available
614,7172,Yash Dayal,Right hand Bat,Left arm Medium fast,Not Specifed,Yash Dayal,Yash Dayal,https://www.espncricinfo.com/cricketers/yash-dayal-1159720
615,38691,Karanveer Singh,Right hand Bat,Legbreak Googly,Not Specifed,Karanveer Singh,Karanveer Singh,Not Available
616,15472,C Madan,Right hand Bat, ,Wicketkeeper,Chandan Madan,Chandan Madan,Not Available
617,10,YS Chahal,Right hand Bat,Legbreak Googly,Not Specifed,Yuzvendra Singh Chahal,Yuzvendra Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yuzvendra%20Chahal.png
618,16382,JE Taylor,Right hand Bat,Right arm Fast,Not Specifed,Jerome Everton Taylor,Jerome Everton,Not Available
619,11931,W Jaffer,Right hand Bat,Right arm Offbreak,Not Specifed,Wasim Jaffer,Wasim Jaffer,Not Available
620,14,MC Henriques,Right hand Bat,Right arm Fast medium,Not Specifed,Moises Constantino Henriques,Moises Constantino,Not Available
621,11936,B Akhil,Right hand Bat,Right arm Medium fast,Not Specifed,Balachandra Akhil,Balachandra Akhil,Not Available
622,1120,MJ Henry,Right hand Bat,Right arm Fast medium,Not Specifed,Matthew James Henry,Matthew James,Not Available
623,64,Kuldeep Yadav,Left hand Bat,Left arm Wrist spin,Not Specifed,Kuldeep Yadav,Kuldeep Yadav,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235
624,11975,V Sehwag,Right hand Bat,Right arm Offbreak,Not Specifed,Virender Sehwag,Virender Sehwag,Not Available
625,12017,PP Ojha,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Pragyan Prayash Ojha,Pragyan Prayash,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_160/lsci/db/PICTURES/CMS/322600/322694.1.png"
626,8356,NA Saini,Right hand Bat,Right arm Fast,Not Specifed,Navdeep Amarjeet Saini,Navdeep Amarjeet,Not Available
627,12345,M Ntini,Right hand Bat,Right arm Fast,Not Specifed,Makhaya Ntini,Makhaya Ntini,Not Available
628,18,NV Ojha,Right hand Bat, ,Wicketkeeper,Naman Vinaykumar Ojha,Naman Vinaykumar,Not Available
629,34272,RE Levi,Right hand Bat,Right arm Medium,Not Specifed,Richard Ernst Levi,Richard Ernst,Not Available
630,14478,R McLaren,Left hand Bat,Right arm Medium fast,Not Specifed,Ryan McLaren,Ryan McLaren,Not Available
631,15745,ND Doshi,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Nayan Dilip Doshi,Nayan Dilip,Not Available
632,26,N Rana,Left hand Bat,"Right arm Medium, Right arm Offbreak, Legbreak",Not Specifed,Nitish Rana,Nitish Rana,https://www.espncricinfo.com/cricketers/nitish-rana-604527
633,12795,RV Pawar,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Rajesh Vithal Pawar,Rajesh Vithal,Not Available
634,8425,Yash Thakur,Right hand Bat,Right arm Fast medium,Not Specifed,Yash Ravisingh Thakur,Yash Ravisingh,Not Available
635,13698,SM Harwood,Right hand Bat,Right arm Fast medium,Not Specifed,Shane Michael Harwood,Shane Michael,Not Available
636,1,CH Gayle,Left hand Bat,Right arm Offbreak,Not Specifed,Christopher Henry Gayle,Christopher Henry,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Chris%20Gayle.png
637,11962,S Sreesanth,Right hand Bat,Right arm Fast medium,Not Specifed,Shanthakumaran Sreesanth,Shanthakumaran Sreesanth,Not Available
638,15807,AL Menaria,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Ashok Lakshminarayan Menaria,Ashok Lakshminarayan,Not Available
639,2023,KM Asif,Right hand Bat,Right arm Medium,Not Specifed,KM Asif,KM Asif,Not Available
640,2766,N Pooran,Left hand Bat,Right arm Offbreak,Wicketkeeper,Nicholas Pooran,Nicholas Pooran,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Nicholas%20Pooran.png
641,8953,Mayank Dagar,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Mayank J Dagar,Mayank J,Not Available
642,9748,MD Shanaka,Right hand Bat,Right arm Medium,Not Specifed,Madagamagamage Dasun Shanaka,Madagamagamage Dasun,Not Available
643,267,F du Plessis,Right hand Bat,Legbreak,Not Specifed,Francois du Plessis,Francois du,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Faf%20Du%20Plessis.png
644,13320,Yashpal Singh,Right hand Bat,Right arm Medium,Not Specifed,Yashpal Singh,Yashpal Singh,Not Available
645,13228,JD Ryder,Left hand Bat,Right arm Medium,Not Specifed,Jesse Daniel Ryder,Jesse Daniel,Not Available
646,2768,SM Curran,Left hand Bat,Left arm Medium fast,Not Specifed,Samuel Matthew Curran,Samuel Matthew,Not Available
647,1630,M Vijay,Right hand Bat,Right arm Offbreak,Not Specifed,Murali Vijay,Murali Vijay,Not Available
648,36227,SMSM Senanayake,Right hand Bat,Right arm Offbreak,Not Specifed,Senanayake Mudiyanselage Sachithra Madhushanka Senanayake,Senanayake Mudiyanselage,Not Available
649,1398,C Munro,Left hand Bat,Right arm Medium fast,Not Specifed,Colin Munro,Colin Munro,Not Available
650,12314,Gagandeep Singh,Right hand Bat,Right arm Medium fast,Not Specifed,Gagandeep Singh,Gagandeep Singh,Not Available
651,34058,S Rana,Right hand Bat,Right arm Medium fast,Not Specifed,Sachin Rana,Sachin Rana,Not Available
652,8,S Aravind,Left hand Bat,Left arm Medium fast,Not Specifed,Sreenath Aravind,Sreenath Aravind,Not Available
653,341,S Badree,Right hand Bat,Legbreak,Not Specifed,Samuel Badree,Samuel Badree,Not Available
654,14278,AB McDonald,Right hand Bat,Right arm Fast medium,Not Specifed,Andrew Barry McDonald,Andrew Barry,Not Available
655,184,PJ Cummins,Right hand Bat,Right arm Fast,Not Specifed,Patrick James Cummins,Patrick James,Not Available
656,4078,I Udana,Right hand Bat,Left arm Medium fast,Not Specifed,Isuru Udana Tillakaratna,Isuru Udana,Not Available
657,1998,M Ashwin,Right hand Bat,Legbreak Googly,Not Specifed,Murugan Ashwin,Murugan Ashwin,Not Available
658,13203,T Thushara,Left hand Bat,Left arm Fast medium,Not Specifed,Magina Thilan Thushara Mirando,Magina Thilan,Not Available
659,14649,DR Martyn,Right hand Bat,Right arm Medium,Not Specifed,Damien Richard Martyn,Damien Richard,Not Available
660,11998,LRPL Taylor,Right hand Bat,Right arm Offbreak,Not Specifed,Luteru Ross Poutoa Lote Taylor,Luteru Ross,Not Available
661,12765,PM Sarvesh Kumar,Right hand Bat,Right arm Medium,Not Specifed,PM Sarvesh Kumar,PM Sarvesh,Not Available
662,8312,Sikandar Raza,Right hand Bat,Right arm Offbreak,Not Specifed,Sikandar Raza Butt,Sikandar Raza,Not Available
663,12842,Abdur Razzak,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Abdur Razzak,Abdur Razzak,Not Available
664,7005,DG Nalkande,Right hand Bat,Right arm Fast medium,Not Specifed,Darshan Girish Nalkande,Darshan Girish,Not Available
665,16296,J Syed Mohammad,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Jamaluddin Syed Mohammad,Jamaluddin Syed,Not Available
666,2745,KMA Paul,Right hand Bat,Right arm Fast medium,Not Specifed,Keemo Mandela Angus Paul,Keemo Mandela,Not Available
667,14873,NLTC Perera,Left hand Bat,Right arm Medium fast,Not Specifed,Narangoda Liyanaarachchilage Thisara Chirantha Perera,Narangoda Liyanaarachchilage,Not Available
668,6727,A Badoni,Right hand Bat,Right arm Offbreak,Not Specifed,Ayush Badoni,Ayush Badoni,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270
669,1471,TK Curran,Right hand Bat,Right arm Fast medium,Not Specifed,Thomas Kevin Curran,Thomas Kevin,Not Available
670,14454,Anirudh Singh,Left hand Bat,Right arm Medium,Not Specifed,Anirudh Singh,Anirudh Singh,Not Available
671,3793,J Suchith,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Jagadeesha Suchith,Jagadeesha Suchith,Not Available
672,1581,Shivam Mavi,Right hand Bat,Right arm Fast medium,Not Specifed,Shivam Pankaj Mavi,Shivam Pankaj,Not Available
673,57,CA Lynn,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Christopher Austin Lynn,Christopher Austin,Not Available
674,5986,VR Iyer,Left hand Bat,Right arm Medium,Not Specifed,Venkatesh Rajasekaran Iyer,Venkatesh Rajasekaran,Not Available
675,12369,DP Vijaykumar,Right hand Bat,Right arm Medium,Not Specifed,David Paidikalva Vijaykumar,David Paidikalva,Not Available
676,178,SW Billings,Right hand Bat, ,Wicketkeeper,Samuel William Billings,Samuel William,Not Available
677,33963,Y Gnaneswara Rao,Right hand Bat,Right arm Medium,Not Specifed,Yalaka Gnaneswara Rao,Yalaka Gnaneswara,Not Available
678,3641,O Thomas,Left hand Bat,Right arm Fast,Not Specifed,Oshane Romaine Thomas,Oshane Romaine,Not Available
679,7476,R Dhawan,Right hand Bat,Right arm Medium fast,Not Specifed,Rishi Dhawan,Rishi Dhawan,Not Available
680,15867,BA Bhatt,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Bhargav Ashok Bhatt,Bhargav Ashok,Not Available
681,6550,TH David,Right hand Bat,Right arm Offbreak,Not Specifed,Timothy Hays David,Timothy Hays,Not Available
682,12269,CRD Fernando,Right hand Bat,Right arm Fast medium,Not Specifed,Congenige Randhi Dilhara Fernando,Congenige Randhi,Not Available
683,16009,R Ninan,Right hand Bat,Right arm Offbreak,Not Specifed,Ryan Ninan,Ryan Ninan,Not Available
684,11,A Choudhary,Right hand Bat,Left arm Medium,Not Specifed,Aniket Vinod Choudhary,Aniket Vinod,Not Available
685,3100,AS Joseph,Right hand Bat,Right arm Fast,Not Specifed,Alzarri Shaheim Joseph,Alzarri Shaheim,Not Available
686,6944,D Brevis,Right hand Bat,Legbreak,Not Specifed,Dewald Brevis,Dewald Brevis,Not Available
687,14303,CK Langeveldt,Right hand Bat,Right arm Fast medium,Not Specifed,Charl Kenneth Langeveldt,Charl Kenneth,Not Available
688,14707,AB Barath,Right hand Bat,Right arm Offbreak,Not Specifed,Adrian Boris Barath,Adrian Boris,Not Available
689,2138,DR Shorey,Right hand Bat,Right arm Offbreak,Not Specifed,Dhruv Ranjan Shorey,Dhruv Ranjan,Not Available
690,753,SP Jackson,Right hand Bat, ,Wicketkeeper,Sheldon Philip Jackson,Sheldon Philip,Not Available
691,2,Mandeep Singh,Right hand Bat,Right arm Medium,Not Specifed,Mandeep Singh,Mandeep Singh,Not Available
692,11956,SM Katich,Left hand Bat,Left arm Wrist spin,Not Specifed,Simon Mathew Katich,Simon Mathew,Not Available
693,538,Mohammed Siraj,Right hand Bat,Right arm Fast,Not Specifed,Mohammed Siraj,Mohammed Siraj,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973
694,12234,JA Morkel,Left hand Bat,Right arm Medium fast,Not Specifed,Johannes Albertus Morkel,Johannes Albertus,Not Available
695,50,DR Smith,Right hand Bat,Right arm Medium,Not Specifed,Dwayne Romel Smith,Dwayne Romel,Not Available
696,13,S Dhawan,Left hand Bat,Right arm Offbreak,Not Specifed,Shikhar Dhawan,Shikhar Dhawan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shikhar%20Dhawan.png
697,71,GJ Maxwell,Right hand Bat,Right arm Offbreak,Not Specifed,Glenn James Maxwell,Glenn James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Glenn%20Maxwell.png
698,36973,UA Birla,Right hand Bat,Right arm Medium,Not Specifed,Udit Alok Birla,Udit Alok,Not Available
699,316,C de Grandhomme,Right hand Bat,Right arm Medium fast,Not Specifed,Colin de Grandhomme,Colin de,Not Available
700,8646,YV Dhull,Right hand Bat,Right arm Offbreak,Not Specifed,Yash Vijay Dhull,Yash Vijay,Not Available
701,34522,GB Hogg,Left hand Bat,Left arm Wrist spin,Not Specifed,George Bradley Hogg,George Bradley,Not Available
702,8776,Harpreet Singh,Left hand Bat,Right arm Medium,Not Specifed,Harpreet Singh Bhatia,Harpreet Singh,Not Available
703,12546,J Arunkumar,Right hand Bat,Right arm Offbreak,Not Specifed,Jagadeesh Arunkumar,Jagadeesh Arunkumar,Not Available
704,14712,SJ Srivastava,Right hand Bat,Left arm Fast medium,Not Specifed,Shalabh Jagdishprasad Srivastava,Shalabh Jagdishprasad,Not Available
705,8082,R Sanjay Yadav,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Ramsingh  Sanjay Yadav,Ramsingh  Sanjay,Not Available
706,15150,SB Wagh,Left hand Bat,Left arm Medium fast,Not Specifed,Shrikant Bhaskar Wagh,Shrikant Bhaskar,Not Available
707,179,KK Nair,Right hand Bat,Right arm Offbreak,Not Specifed,Karun Nair,Karun Nair,https://www.espncricinfo.com/cricketers/karun-nair-398439
